Optimizing input structure...
      Step     Time          Energy         fmax
BFGS:   39 13:16:41       -0.274416        0.0767
BFGS:   40 13:16:41       -0.274689        0.0654
BFGS:   41 13:16:41       -0.275547        0.0610
BFGS:   42 13:16:41       -0.276127        0.0715
BFGS:   43 13:16:41       -0.277223        0.0579
BFGS:   44 13:16:42       -0.277754        0.0607
BFGS:   45 13:16:42       -0.278749        0.0623
BFGS:   46 13:16:42       -0.279071        0.0679
BFGS:   47 13:16:42       -0.279954        0.0613
BFGS:   48 13:16:42       -0.280619        0.0920
BFGS:   49 13:16:42       -0.281762        0.1083
BFGS:   50 13:16:43       -0.282904        0.0984
BFGS:   51 13:16:43       -0.284431        0.1018
BFGS:   52 13:16:43       -0.284937        0.0690
BFGS:   53 13:16:43       -0.286599        0.0655
BFGS:   54 13:16:43       -0.287152        0.0642
BFGS:   55 13:16:43       -0.288827        0.0662
BFGS:   56 13:16:44       -0.290328        0.0710
BFGS:   57 13:16:44       -0.292702        0.0647
BFGS:   58 13:16:44       -0.294670        0.0643
BFGS:   59 13:16:44       -0.296445        0.0700
BFGS:   60 13:16:44       -0.297967        0.0773
BFGS:   61 13:16:44       -0.299392        0.0889
BFGS:   62 13:16:44       -0.301059        0.0708
BFGS:   63 13:16:44       -0.301845        0.0686
BFGS:   64 13:16:45       -0.303792        0.0725
