Optimizing input structure...
      Step     Time          Energy         fmax
BFGS:    3 00:46:53       -3.047453        1.2792
BFGS:    4 00:46:53       -3.096329        0.6492
BFGS:    5 00:46:53       -3.133595        0.4876
BFGS:    6 00:46:54       -3.117778        0.2105
BFGS:    7 00:46:54       -3.107044        0.1311
BFGS:    8 00:46:54       -3.102930        0.1565
BFGS:    9 00:46:54       -3.106519        0.0866
BFGS:   10 00:46:54       -3.112068        0.0634
BFGS:   11 00:46:54       -3.115195        0.0592
BFGS:   12 00:46:54       -3.115779        0.0618
BFGS:   13 00:46:54       -3.114280        0.0799
BFGS:   14 00:46:54       -3.111901        0.0716
BFGS:   15 00:46:54       -3.110693        0.0609
BFGS:   16 00:46:54       -3.111293        0.0441
      Step     Time          Energy         fmax
BFGS:    0 00:46:54       -2.495205        4.8553
BFGS:    1 00:46:54       -3.052568        9.6466
BFGS:    2 00:46:54       -2.969114        2.0560
BFGS:    3 00:46:55       -2.888183        1.3242
BFGS:    4 00:46:55       -2.922028        0.7654
BFGS:    5 00:46:55       -2.966366        0.4383
BFGS:    6 00:46:55       -2.949673        0.1717
BFGS:    7 00:46:55       -2.937280        0.1305
BFGS:    8 00:46:55       -2.935746        0.1473
BFGS:    9 00:46:55       -2.939025        0.0898
BFGS:   10 00:46:55       -2.944739        0.0816
BFGS:   11 00:46:55       -2.948699        0.0798
BFGS:   12 00:46:55       -2.950015        0.0924
BFGS:   13 00:46:55       -2.948869        0.1323
BFGS:   14 00:46:55       -2.945380        0.1325
BFGS:   15 00:46:55       -2.942770        0.1071
BFGS:   16 00:46:55       -2.942649        0.0694
BFGS:   17 00:46:55       -2.944581        0.0903
BFGS:   18 00:46:55       -2.947660        0.1275
BFGS:   19 00:46:55       -2.950013        0.1497
BFGS:   20 00:46:55       -2.951530        0.1601
BFGS:   21 00:46:55       -2.950038        0.1268
BFGS:   22 00:46:55       -2.947123        0.0942
BFGS:   23 00:46:56       -2.945018        0.0975
BFGS:   24 00:46:56       -2.945051        0.0980
BFGS:   25 00:46:56       -2.948141        0.0826
BFGS:   26 00:46:56       -2.951772        0.0780
BFGS:   27 00:46:56       -2.954966        0.0951
BFGS:   28 00:46:56       -2.955443        0.0905
BFGS:   29 00:46:56       -2.953378        0.0850
BFGS:   30 00:46:56       -2.950455        0.0606
